treatment	id	game	period	choice	other_choice	session
Tournament	35	23	11	c	d	comp_3
Tournament	35	23	12	d	d	comp_3
Tournament	36	20	1	d	d	comp_3
Tournament	36	20	2	d	d	comp_3
Tournament	36	21	1	c	c	comp_3
Tournament	36	21	2	d	c	comp_3
Tournament	36	21	3	d	d	comp_3
Tournament	36	21	4	d	d	comp_3
Tournament	36	22	1	c	d	comp_3
Tournament	36	22	2	d	d	comp_3
Tournament	36	22	3	d	d	comp_3
Tournament	36	22	4	d	c	comp_3
Tournament	36	22	5	d	d	comp_3
Tournament	36	22	6	d	c	comp_3
Tournament	36	22	7	d	d	comp_3
Tournament	36	22	8	d	d	comp_3
Tournament	36	22	9	d	d	comp_3
Tournament	36	23	1	d	c	comp_3
Tournament	36	23	2	d	d	comp_3
Tournament	36	23	3	d	d	comp_3
Tournament	36	23	4	c	d	comp_3
Tournament	36	23	5	d	d	comp_3
Tournament	36	23	6	d	d	comp_3
Tournament	36	23	7	d	d	comp_3
Tournament	36	23	8	d	d	comp_3
Tournament	36	23	9	d	d	comp_3
Tournament	36	23	10	c	d	comp_3
Tournament	36	23	11	c	c	comp_3
Tournament	36	23	12	d	c	comp_3
Tournament	37	20	1	c	d	comp_3
Tournament	37	20	2	d	d	comp_3
Tournament	37	21	1	c	c	comp_3
Tournament	37	21	2	c	d	comp_3
Tournament	37	21	3	d	d	comp_3
Tournament	37	21	4	d	d	comp_3
Tournament	37	22	1	c	c	comp_3
Tournament	37	22	2	c	c	comp_3
Tournament	37	22	3	c	c	comp_3
Tournament	37	22	4	c	c	comp_3
Tournament	37	22	5	c	c	comp_3
Tournament	37	22	6	c	c	comp_3
Tournament	37	22	7	c	c	comp_3
Tournament	37	22	8	d	d	comp_3
Tournament	37	22	9	d	d	comp_3
Tournament	37	23	1	c	c	comp_3
Tournament	37	23	2	c	c	comp_3
Tournament	37	23	3	c	c	comp_3
Tournament	37	23	4	c	c	comp_3
Tournament	37	23	5	d	c	comp_3
Tournament	37	23	6	d	c	comp_3
Tournament	37	23	7	d	c	comp_3
Tournament	37	23	8	d	d	comp_3
Tournament	37	23	9	d	d	comp_3
Tournament	37	23	10	d	d	comp_3
Tournament	37	23	11	d	d	comp_3
Tournament	37	23	12	d	d	comp_3
Tournament	38	20	1	c	d	comp_3
Tournament	38	20	2	d	d	comp_3
Tournament	38	21	1	c	d	comp_3
Tournament	38	21	2	d	d	comp_3
Tournament	38	21	3	d	d	comp_3
Tournament	38	21	4	d	d	comp_3
Tournament	38	22	1	c	d	comp_3
Tournament	38	22	2	c	d	comp_3
Tournament	38	22	3	d	d	comp_3
Tournament	38	22	4	d	d	comp_3
Tournament	38	22	5	d	d	comp_3
Tournament	38	22	6	d	d	comp_3
Tournament	38	22	7	d	d	comp_3
Tournament	38	22	8	d	d	comp_3
Tournament	38	22	9	d	d	comp_3
Tournament	38	23	1	c	d	comp_3
Tournament	38	23	2	d	c	comp_3
Tournament	38	23	3	d	c	comp_3
Tournament	38	23	4	c	d	comp_3
Tournament	38	23	5	d	c	comp_3
Tournament	38	23	6	c	d	comp_3
Tournament	38	23	7	c	c	comp_3
Tournament	38	23	8	c	c	comp_3
Tournament	38	23	9	c	c	comp_3
Tournament	38	23	10	c	c	comp_3
Tournament	38	23	11	c	c	comp_3
Tournament	38	23	12	c	c	comp_3
Tournament	39	20	1	d	c	comp_3
Tournament	39	20	2	d	d	comp_3
Tournament	39	21	1	c	c	comp_3
Tournament	39	21	2	c	c	comp_3
Tournament	39	21	3	c	c	comp_3
Tournament	39	21	4	d	c	comp_3
Tournament	39	22	1	c	d	comp_3
Tournament	39	22	2	d	d	comp_3
Tournament	39	22	3	d	c	comp_3
Tournament	39	22	4	d	c	comp_3
Tournament	39	22	5	d	c	comp_3
Tournament	39	22	6	d	d	comp_3
Tournament	39	22	7	d	c	comp_3
Tournament	39	22	8	d	c	comp_3
Tournament	39	22	9	d	d	comp_3
Tournament	39	23	1	c	c	comp_3
Tournament	39	23	2	c	d	comp_3
Tournament	39	23	3	d	c	comp_3
Tournament	39	23	4	d	d	comp_3
Tournament	39	23	5	d	c	comp_3
Tournament	39	23	6	d	c	comp_3
Tournament	39	23	7	d	d	comp_3
Tournament	39	23	8	d	d	comp_3
Tournament	39	23	9	d	d	comp_3
Tournament	39	23	10	d	c	comp_3
Tournament	39	23	11	c	c	comp_3
Tournament	39	23	12	c	c	comp_3
Tournament	40	20	1	c	c	comp_3
Tournament	40	20	2	c	c	comp_3
Tournament	40	21	1	c	c	comp_3
Tournament	40	21	2	c	c	comp_3
Tournament	40	21	3	c	d	comp_3
Tournament	40	21	4	c	d	comp_3
Tournament	40	22	1	c	d	comp_3
Tournament	40	22	2	d	d	comp_3
Tournament	40	22	3	d	d	comp_3
Tournament	40	22	4	d	d	comp_3
Tournament	40	22	5	d	d	comp_3
Tournament	40	22	6	d	d	comp_3
Tournament	40	22	7	d	d	comp_3
Tournament	40	22	8	d	d	comp_3
Tournament	40	22	9	d	d	comp_3
Tournament	40	23	1	c	c	comp_3
Tournament	40	23	2	c	c	comp_3
Tournament	40	23	3	c	c	comp_3
Tournament	40	23	4	c	c	comp_3
Tournament	40	23	5	c	d	comp_3
Tournament	40	23	6	c	d	comp_3
Tournament	40	23	7	c	d	comp_3
Tournament	40	23	8	d	d	comp_3
Tournament	40	23	9	d	d	comp_3
Tournament	40	23	10	d	d	comp_3
Tournament	40	23	11	d	d	comp_3
Tournament	40	23	12	d	d	comp_3
Tournament	41	20	1	d	c	comp_3
Tournament	41	20	2	d	d	comp_3
Tournament	41	21	1	d	d	comp_3
Tournament	41	21	2	d	d	comp_3
Tournament	41	21	3	d	d	comp_3
Tournament	41	21	4	d	d	comp_3
Tournament	41	22	1	d	c	comp_3
Tournament	41	22	2	d	d	comp_3
Tournament	41	22	3	d	d	comp_3
Tournament	41	22	4	d	d	comp_3
Tournament	41	22	5	d	d	comp_3
Tournament	41	22	6	d	d	comp_3
Tournament	41	22	7	d	d	comp_3
Tournament	41	22	8	d	d	comp_3
Tournament	41	22	9	d	d	comp_3
Tournament	41	23	1	d	d	comp_3
Tournament	41	23	2	d	d	comp_3
Tournament	41	23	3	d	d	comp_3
Tournament	41	23	4	d	d	comp_3
Tournament	41	23	5	d	d	comp_3
Tournament	41	23	6	d	d	comp_3
Tournament	41	23	7	d	d	comp_3
Tournament	41	23	8	d	d	comp_3
Tournament	41	23	9	d	d	comp_3
Tournament	41	23	10	c	d	comp_3
Tournament	41	23	11	d	d	comp_3
Tournament	41	23	12	d	d	comp_3
Tournament	42	20	1	c	c	comp_3
Tournament	42	20	2	c	c	comp_3
Tournament	42	21	1	c	c	comp_3
Tournament	42	21	2	c	c	comp_3
Tournament	42	21	3	c	c	comp_3
Tournament	42	21	4	c	d	comp_3
Tournament	42	22	1	d	d	comp_3
Tournament	42	22	2	d	c	comp_3
Tournament	42	22	3	c	d	comp_3
Tournament	42	22	4	d	d	comp_3
Tournament	42	22	5	d	d	comp_3
Tournament	42	22	6	d	c	comp_3
Tournament	42	22	7	d	d	comp_3
Tournament	42	22	8	c	d	comp_3
Tournament	42	22	9	d	d	comp_3
Tournament	42	23	1	c	d	comp_3
Tournament	42	23	2	d	d	comp_3
Tournament	42	23	3	d	d	comp_3
Tournament	42	23	4	d	c	comp_3
Tournament	42	23	5	d	d	comp_3
Tournament	42	23	6	d	d	comp_3
Tournament	42	23	7	d	d	comp_3
Tournament	42	23	8	d	d	comp_3
Tournament	42	23	9	d	d	comp_3
Tournament	42	23	10	d	c	comp_3
Tournament	42	23	11	c	c	comp_3
Tournament	42	23	12	c	d	comp_3
Tournament	43	20	1	d	c	comp_3
Tournament	43	20	2	d	d	comp_3
Tournament	43	21	1	d	c	comp_3
Tournament	43	21	2	d	d	comp_3
Tournament	43	21	3	d	d	comp_3
Tournament	43	21	4	d	d	comp_3
Tournament	43	22	1	d	d	comp_3
Tournament	43	22	2	c	d	comp_3
Tournament	43	22	3	d	c	comp_3
Tournament	43	22	4	d	d	comp_3
Tournament	43	22	5	d	d	comp_3
Tournament	43	22	6	c	d	comp_3
Tournament	43	22	7	d	d	comp_3
Tournament	43	22	8	d	c	comp_3
Tournament	43	22	9	d	d	comp_3
Tournament	43	23	1	d	d	comp_3
Tournament	43	23	2	d	d	comp_3
Tournament	43	23	3	d	d	comp_3
Tournament	43	23	4	d	d	comp_3
Tournament	43	23	5	d	d	comp_3
Tournament	43	23	6	d	d	comp_3
Tournament	43	23	7	d	d	comp_3
Tournament	43	23	8	d	d	comp_3
Tournament	43	23	9	d	d	comp_3
Tournament	43	23	10	d	c	comp_3
Tournament	43	23	11	d	d	comp_3
Tournament	43	23	12	d	d	comp_3
Tournament	44	20	1	d	d	comp_3
Tournament	44	20	2	d	d	comp_3
Tournament	44	21	1	d	d	comp_3
Tournament	44	21	2	d	d	comp_3
Tournament	44	21	3	d	d	comp_3
Tournament	44	21	4	d	d	comp_3
Tournament	44	22	1	d	c	comp_3
Tournament	44	22	2	d	c	comp_3
Tournament	44	22	3	d	d	comp_3
Tournament	44	22	4	d	d	comp_3
Tournament	44	22	5	d	d	comp_3
Tournament	44	22	6	d	d	comp_3
Tournament	44	22	7	d	d	comp_3
Tournament	44	22	8	d	d	comp_3
Tournament	44	22	9	d	d	comp_3
Tournament	44	23	1	d	c	comp_3
Tournament	44	23	2	d	d	comp_3
Tournament	44	23	3	d	d	comp_3
Tournament	44	23	4	d	d	comp_3
Tournament	44	23	5	d	d	comp_3
Tournament	44	23	6	d	d	comp_3
Tournament	44	23	7	d	d	comp_3
Tournament	44	23	8	d	d	comp_3
Tournament	44	23	9	d	d	comp_3
Tournament	44	23	10	d	d	comp_3
Tournament	44	23	11	d	d	comp_3
Tournament	44	23	12	d	d	comp_3
Tournament	45	20	1	c	c	comp_3
Tournament	45	20	2	c	c	comp_3
Tournament	45	21	1	c	d	comp_3
Tournament	45	21	2	d	c	comp_3
Tournament	45	21	3	d	d	comp_3
Tournament	45	21	4	d	d	comp_3
Tournament	45	22	1	c	c	comp_3
Tournament	45	22	2	c	c	comp_3
Tournament	45	22	3	c	c	comp_3
Tournament	45	22	4	c	c	comp_3
Tournament	45	22	5	c	c	comp_3
Tournament	45	22	6	c	c	comp_3
Tournament	45	22	7	c	c	comp_3
Tournament	45	22	8	d	d	comp_3
Tournament	45	22	9	d	d	comp_3
Tournament	45	23	1	c	d	comp_3
Tournament	45	23	2	d	d	comp_3
Tournament	45	23	3	d	d	comp_3
Tournament	45	23	4	d	d	comp_3
Tournament	45	23	5	d	d	comp_3
Tournament	45	23	6	d	d	comp_3
Tournament	45	23	7	d	d	comp_3
Tournament	45	23	8	d	d	comp_3
Tournament	45	23	9	d	d	comp_3
Tournament	45	23	10	d	d	comp_3
Tournament	45	23	11	d	d	comp_3
Tournament	45	23	12	d	d	comp_3
Tournament	46	20	1	c	c	comp_3
Tournament	46	20	2	c	c	comp_3
Tournament	46	21	1	c	c	comp_3
Tournament	46	21	2	c	d	comp_3
Tournament	46	21	3	c	d	comp_3
Tournament	46	21	4	d	c	comp_3
Tournament	46	22	1	c	c	comp_3
Tournament	46	22	2	c	c	comp_3
Tournament	46	22	3	c	c	comp_3
Tournament	46	22	4	c	c	comp_3
Tournament	46	22	5	c	c	comp_3
Tournament	46	22	6	c	c	comp_3
Tournament	46	22	7	c	c	comp_3
Tournament	46	22	8	c	d	comp_3
Tournament	46	22	9	d	d	comp_3
Tournament	46	23	1	c	d	comp_3
Tournament	46	23	2	d	c	comp_3
Tournament	46	23	3	c	d	comp_3
Tournament	46	23	4	d	c	comp_3
Tournament	46	23	5	c	d	comp_3
Tournament	46	23	6	d	c	comp_3
Tournament	46	23	7	c	d	comp_3
Tournament	46	23	8	d	c	comp_3
Tournament	46	23	9	c	d	comp_3
Tournament	46	23	10	d	c	comp_3
Tournament	46	23	11	c	d	comp_3
Tournament	46	23	12	d	c	comp_3
Tournament	47	20	1	d	d	comp_3
Tournament	47	20	2	d	d	comp_3
Tournament	47	21	1	c	c	comp_3
Tournament	47	21	2	d	c	comp_3
Tournament	47	21	3	d	c	comp_3
Tournament	47	21	4	c	d	comp_3
Tournament	47	22	1	d	c	comp_3
Tournament	47	22	2	d	d	comp_3
Tournament	47	22	3	c	d	comp_3
Tournament	47	22	4	c	d	comp_3
Tournament	47	22	5	c	d	comp_3
Tournament	47	22	6	d	d	comp_3
Tournament	47	22	7	c	d	comp_3
Tournament	47	22	8	c	d	comp_3
Tournament	47	22	9	d	d	comp_3
Tournament	47	23	1	c	c	comp_3
Tournament	47	23	2	d	c	comp_3
Tournament	47	23	3	c	d	comp_3
Tournament	47	23	4	d	d	comp_3
Tournament	47	23	5	c	d	comp_3
Tournament	47	23	6	c	d	comp_3
Tournament	47	23	7	d	d	comp_3
Tournament	47	23	8	d	d	comp_3
Tournament	47	23	9	d	d	comp_3
Tournament	47	23	10	c	d	comp_3
Tournament	47	23	11	c	c	comp_3
Tournament	47	23	12	c	c	comp_3
Tournament	48	20	1	d	d	comp_3
Tournament	48	20	2	d	d	comp_3
Tournament	48	21	1	d	c	comp_3
Tournament	48	21	2	c	d	comp_3
Tournament	48	21	3	d	d	comp_3
Tournament	48	21	4	d	d	comp_3
Tournament	48	22	1	d	c	comp_3
Tournament	48	22	2	c	d	comp_3
Tournament	48	22	3	d	d	comp_3
Tournament	48	22	4	d	d	comp_3
Tournament	48	22	5	d	d	comp_3
Tournament	48	22	6	d	d	comp_3
Tournament	48	22	7	d	d	comp_3
Tournament	48	22	8	d	d	comp_3
Tournament	48	22	9	d	d	comp_3
Tournament	48	23	1	d	c	comp_3
Tournament	48	23	2	c	d	comp_3
Tournament	48	23	3	d	c	comp_3
Tournament	48	23	4	c	d	comp_3
Tournament	48	23	5	d	c	comp_3
Tournament	48	23	6	c	d	comp_3
Tournament	48	23	7	d	c	comp_3
Tournament	48	23	8	c	d	comp_3
Tournament	48	23	9	d	c	comp_3
Tournament	48	23	10	c	d	comp_3
Tournament	48	23	11	d	c	comp_3
Tournament	48	23	12	c	d	comp_3
